useful,reviewText,funny,cool,label
1,Came right in and was seated right away with no wait on a Sunday around 11 am. The baked Caramel apple pancake was delicious and well worth the 20 min wait. Great service. Recommend you give them a try.,0,0,1
0,Awesome food awesome service! Love their food. Get the lamb you won't be disappointed.,0,0,1
0,"I wished I lived in Arizona, just so I can visit this store in person. After reading all of the reviews, this seems like a cool store to visit..I can only comment on their shipping services and supplies...

Shipping & Supplies - Fast Delivery!!! I bought  my very first Spam Musubi Press from here, and I love it! I ordered it online and got it within the next two days. 

The website can do a lil upgrade, but other than that, they're cool. I'm gonna need to visit this store if I'm ever in Arizona...whenever that'll be...",1,1,1
4,"Came here sat for ""The Main Ingredient"" Party. 

It's all hip hop, reggae and old school rnb. Much like Edwin A. pointed out a very chill and unpretentious crowd. 

The decor is quite nice with a long dance floor and a long bar running parallel. 
We were mostly in the back which was pretty much all about breaking a groove and the space to get down to ice cube and pump up to Sizzla.

Good for groups and $15 cover. Hieni & Miller is pricey here but the girly drinks are pretty alright. Bartenders are shockingly polite and they don't ignore you.  

The girls are fine and casually dressed. The guys are not pervy but will leer. 
Overall , really good energy from the DJ to the party ppl. 
I will be def be coming fo mo.  :p 

XOXO
M.",4,2,1
2,"After my horrible experience at Nu Sanctuary last night, dining at Grimaldi's was like being treated to a five star restaurant. Service was top notch. Our experience from the time we walked in to the time we left was impeccable.

Our server, Ray, was friendly and asked us if we have been to the restaurant before or if it was our first time. It was our first time so he took the time to explain the menu and how their coal brick oven creates perfectly charred thin crust. We decided to skip appetizers and go straight to pizza. 

We ordered a large white pizza with garlic, one half with ricotta and basil and the other half with pesto and grilled chicken.  The crust was so delicious and charred just right. I was surprised that it wasn't greasy at all. 

Ray was great about checking on us and refilling drinks at the right times.  He even cleaned the crumbs off our table before our dessert came out. It really did feel like five star service!

He recommended the cheesecake which they bake in house. I am so glad we ordered it. It was creamy and was the right amount of sweetness. It was the perfect way to end the meal.

I love how service was prompt and friendly. It was obvious that their restaurant was like a well oiled machine because even though it was a busy Saturday night, we never waited too long or felt rushed. Great pizza, great service, and close to home... I couldn't ask for more!",0,1,1
0,"This is a lovely hotel. We rented a suite fully equipped with 2 treadmills, 2 bedrooms, one with rotating bed, one hot tub, one sauna, and 2 huge bath tubs. Fabulous! 

One star off for being kind of far from everything else.",0,0,1
0,We traveled from Malibu to Las Vegas just to eat here. Great service and the best is  the all you can eat sushi lunch time is lovely,0,0,1
0,"I've tried every meat on the menu (tie between the brisket and the ribs for the best), and while they're outstanding, the real stand-out is the Baked Beans. OMG. Try 'em.",0,0,1
1,"A few visits back I found a great deal on a room here.  While it's a little bit of a walk to the Strip, there is a shuttle you can take to one of their sister properties which is a big help.  We didn't spend much time at the hotel itself (gambling or at any restaurants) and the view was kind of whatever but it was quiet, the room was large & comfortable, the bed was comfortable, & it had a great bathroom.",0,0,1
0,I was very happy with Superior! Knick came out and explained everything and treated my issues like he would at his own home. I will use Superior for my future plumbing needs :),0,0,1
0,This has been my got to roti place for some time now. I'd  say for the past 7 years. The staff is friendly and know how to treat their customers. I would make the trek from sauga to get my bake and shark or doubles fix from here. Now that I am in etobicoke. Even with all the other carribean restaurants  in the area I will remain a loyal customer to indar's,0,0,1
0,"Best sushi I've had in town! The music is upbeat, great happy hour deals, and friendly staff.",0,0,1
0,"Did a quote online considering I'm new to the area and bought a new car , I got a text maybe an hour later from Paola at this State Farm office and I must say she made it extremely easy for me to get the type of insurance I needed when I needed it which was asap ! Extremely nice and professional and QUICK!  
I HIGHLY RECOMMEND !!!!!!!!!!!",0,0,1
0,"Circular bacon!  Yes, that is my favorite things about this place. You don't miss a bite without it. They have many options for burgers and a variety of cheeses and other toppings that you put on yourself.  I chose the bacon cheeseburger and it was delicious. The onion rings are worth the wait too.  This is not going to be the biggest burger you have ever had,  but it is tasty and honestly I could not finish mine so I was very happy with the value. This is a busy place- you wait while your burger is cooked, so guess what... it is fresh! Seating is casual with a western decor and you can sit outside as well.  Parking is the biggest challenge, but if you are hungry you will find a spot. And as everyone else has said-CASH ONLY!",0,0,1
0,"This pizza is awesome. It's Greek style so thick with abundant toppings. The cheese is always browned perfectly, the crust is always the perfect mix of crisp and chewy. The prices are reasonable. You always get 2 pizzas for the price of one so it's a great value. There is a small delivery fee, but it's worth it. The other local purveyors of Greek style pizza are Spiros and Sophies and while they are also excellent, A Pizza Plus beats them hands down when it comes to price. Service is always friendly too. Their best pizza is by far the vegetarian special....more toppings than you can count and a perfect combination of sweet, salty, and savoury in every bite.",0,0,1
0,"I admit to being difficult to please and was put off by the servers refusal to give me a larger glass of ice water insisting he'd keep my glass full. To my shock this server magically succeeded at his promise and delivered superbly throughout this wonderful meal. The simple olive oil on the table for the bread is so rich and wonderful that I've searched far and wide to find something similar for my own kitchen. The rest of the meal from appetizer, to main course, to desert was absolutely incredible. This restaurant deserves all the praise it gives and those who refuse to give it a 4 star or greater must simply be bitter, confused about the restaurant they were eating in, or there on the night the chef's mother died. One thing for sure plan for a wait in this simple looking Italian restaurant--the number of patrons says it all about the success of consistently good food and service at Grazie Ristorante.",0,0,1
0,"Fresh ingredients, balanced flavors, and friendly service distinguish this restaurant. All done with an Italian theme 

We knew had had made a good voice when our server brought out warmed rolls and herb butter, fresh dill made the rolls irresistible 
I had the braised short ribs, served over polenta and roasted root veggies. You could cut it with s spoon. My wife had the lamb meatballs with gnocchi. Great homemade pasta! With fresh spring peas.
If your traveling on US 76 and want something more than fast food, drive the 4 or so miles. Well worth the 10 minutes",0,0,1
1,"Meal itself was about 80 dollars a person/ set menu A. There were other options.  Bread is great.

Will definitely return 

meal for two: I thought everything was delicious, spiced duck was ok(I probably wouldn't order this one again)

snapper carpaccio
king crab 
eggplant
seared foi gras.  $18 extra
main course: spice maine lobster $10 extra, spiced duck

Casual dressing, not necessary to do business casual as their website says. You can get away with jeans if you wear long sleeve shirt or sweater. I wouldn't do tshirt though. Nice relax atmosphere, not fancy setting.   Food comes out pretty quick. In and out about 1 hr for this meal.",0,0,1
0,I have never shopped at Kohl's till today.  Wow Lana was an outstanding customer service helper.  We were buying bedding and she went into the back found us 6 pillows we needed brought them to us in a cart.  So helpful.  Then she explained Kohl's cash to us.  $518. Savings $70.00 Kohl's Cash. Thank you we will be Kohl's shoppers for life.,0,1,1
4,"Gorgeous dark exterior make you want to peak in, black laquer-like central bar and lounge that extends through the restaurant. I love this bar area to the tiny details. Remind me of Joël Robuchon the Mansion waiting lounge for some reason, except couches are in yellollowish colors. 

Chef Jean George Vongerichten has quite a few restos under his wings, this spot was just another addition to this 3 Michelin Stars chef. Under manage of executive chef Robert Moore, a former chef at Prime Steakhouse at the Bellagio.

Great modern menu with many extraordinary side dishes. A menu which features meats from as far east as Japan, & South America which famous for anything but MEAT!  His dishes use a wide range from homemade steak sauces, spices with a lot of aroma, mustards to rubs, and flavored salts from around the world.

- Beside the great steak, especially the Bone-in Ribeye, this is a few exquisite dishes to try out:

- Grilled Foie Gras Terrine was fabulous, so generous portion, excellent for starter.
- Black Truffle and Comte Fritter,
- Broiled Bone Narrow.

Service was nice but wasn't as organized as I would expected. I would definitely sit at the bar next time, it's just so inviting & happening!

Overall: 4.5 stars
For value: 4 stars
For Food: 5 stars
For Service: 4 stars
Ambiance: 5 stars
For desiring to be at the bar instead of dining with my boring broker: 5 stars",3,4,1
0,"A good thing, just got better! Rise & Shine has expanded in more ways than one. The original restaurant in Southern Highlands was recently remodeled and not only seats more folks, but it now features a specialty juice bar/latte station. No need to stop my Starbucks before entering here. Additionally, a second store is now open in Summerlin; although, I have yet to visit. What can I say, I like to stick close to home in the mornings.",0,0,1
1,"Super yummy! Our server Logan was awesome! I recommend the Brussel Sprout Tacos, the Deviled Eggs, and the Tuna Tartare Guac! You won't be disappointed! I'll be back!",0,0,1
2,"I saw the chef on chopped and was intrigued.  They take reservations,  which is always a plus in my book. 

Food - I couldn't decide so I got the appetizer portion of the shrimp and grits  with a side of the bacon stuffing.

The grits were fabulous, maybe the best I've had. They also had sausage, a nice added bonus. 

The bacon stuffing was good but a bit dry. I ended up dipping the dry bread in my grits to remedy that and it helped. I didn't taste much bacon either. 


Dessert- chocolate peanut butter bacon smore!  Enough said. 


Service was good but could be friendlier.",0,0,1
0,I love the poke salmon bowl!!! The textual of salmon  is so good and I specifically like my poke bowl to go with the garlic soy sauce! Definitely my favorite poke place in Arizona!,0,0,1
0,"We walked downtown and got dinner here. I ordered enchiladas and while they tasted good, I was disappointed by the size. My girlfriend got some time of Cajun pasta that tasted good and was much more appropriately sized.",0,0,1
0,Best Crepes in town!!! Location is very small for amount of traffic they get :( the wait time is sometimes long,0,0,1
0,Great experience coming here. Love that they offer organic treatments as our skin is the biggest organ and absorbs anything on it in under 30 seconds! We will be coming back monthly or more thank you please continue to do what you do.,0,0,1
1,"Favourite Chinese vegetarian place, hands down - and I'm not even vegetarian! Prices aren't that pricey, good portion, the food tastes good, and I like how enthusiastic and nice the service is here compared to many other places in chinatown.

One of my friends is allergic to shrimp and mentioned how they missed the taste of shrimp. Buddha's vegetarian came to mind. If you've ever ordered the deep fried salt and pepper shrimp here, you know what I'm talking about. How does something that's not even made from shrimp taste so much like shrimp?! Some sort of Chinese vegetarian magic, that's how. I usually order that dish along with a noodle dish. The beef satay rice noodles are good here too, but this time my friend and I ordered the buddha's crispy chow mein. I wish there were more soft parts to the chow mein - since it was crispy throughout,  but regardless the dish was delicious and loaded with vegetables! We also ordered the bean curd sheet and it was deeelicious. Though I question why they call it imitation duck when it doesn't look or taste anything like duck, but anything to woo the meat eaters.

Support your local Chinese vegetarian businesses!",0,0,1
3,"Not all instructors are created equal, but between my sons, we've had almost of them, and can't say we've ever had a bad one.

There was one instructor that our oldest didn't gel with very well, but our youngest had no issue with her.

I'd encourage anyone who wants their children to get acclimated to water to start early.  We started both my boys out at 6 months with Mr. Mike--another great instructor by the way.",1,1,1
0,My sorority came here for an event last year and had a complete blast! The staff was so friendly and the food was great for the price we paid. With over 180 girls attending they made sure everyone got fair turns racing and also had separate activities to do while we waited. The arcade and the Segway racing was a great. If they can accommodate a group of 180 and do such a phenomenal job I have no doubt that they can make any event here a blast for a group of any size.,0,0,1
0,"Service, flavors, and timing is everything at this place. Made a dinner reservation and dined on shishitos, cucumbers, the ginger noodles, the chicken and the crack pie. Portion sizes were excellent and flavor combinations were unmatched. Despite there being endless options in Vegas, I would actually choose to go here again on my next visit. Not to mention that my water and wine were never empty due to the excellent and knowledgeable wait staff.",0,0,1
0,"I dont know why everyone always gives this place such bad reviews. I have been here numerous times and every time I have excellent service, cocktails, and food. I love the ambiance and whole feel of the building. Makes you feel like you are at a comfortable speakeasy which is a breath of fresh air from the typical yinzer dive bar that litter our city. Also as a bartender myself, I appreciate the no standing policy they have in place. The last thing they would want to do after crafting over a cocktail for a large amount of time is to hear some dude sticking his arm thru the guests asking for a Miller Lite. Keep up the good work Tender. Will definitely be back soon.",0,0,1
0,"Delicious cookies and great service! The cookies are fresh and a wonderful treat. The variety makes them perfect to take over to a friend's house or into the office as a treat. The milk chocolate chip cookie is wonderful!! I like that the mix-ins are plentiful so you can a chocolate chip in every bite. It's a great choice if you just want one cookie and not a whole batch, good luck picking just one though!",0,0,1
2,"I'm not a beer drinker, as a rule. 
I mean... I hate IPA's (they smell like cat urine and taste the way they smell), I'll have a stout, ONE, in the winter time. 
So the fiance and I head over to Draai Laag before hitting Mr. Smalls for the Guided By Voices show. 
We do a flight each, 6 out of the 8 beers.

    Apples & Pears
    Petite Ferme
    Aureus
    Simon Girty
    Funky Peach
    R2 Koelschip Ale

They were ALL awesome. I mean ALL of them. I've never been so excited and happy to be drinking beers. I tend to lean toward ""sour"" beers over the funky/ipa/dark beers. The staff here was knowledgeable, kind, helpful, and very welcoming. 
So great beers? Check!
Outdoor setting? Check!
Food? Oh.. yeah there's a food truck there! It switches around constantly but we happened to land there on a day that had ""Second Breakfast"" truck. 
It's got a nice small gravel lot that if you're lucky enough, you can park in. 
Out of all the beers I tried... Aureus was by far my favorite, then Apples & Pears, Funky Peach, Simon Girty, Petite Ferme, and R2.
I like the no frills quality this place has. 

Oh... and the bathrooms are clean and nice! Trust me... that's hard to come by in beer gardens.",2,3,1
0,"Upon arrival, I was warmly greeted by a pleasant young woman. I wanted a gel pedicure & gel manicure. I felt she 'pushed' the nail dip powder a bit too much, but that was not offensive. Amy did a meticulous job at my pedicure and then she also did my gel nails. I will definitely return!",0,0,1
2,"Wow.  What can I say.  I was a member at LA Fitness and I was bored and thought I would check out EOS.  Especially since it's open 24 hours a day.  I am so glad I did.   It's clean, nice, great equipment and the on most of the cardio machines.  Also a fantastic cinema room.  I am here 5 days a week.   Super freindly front desk staff.  Always makes you feel like they are happy to see you 
Mitch the manager is great.  He greets me Everytime he sees me.  The trainers are the best.  My trainer is Emily and I love her.  She is also great at stretching me out during my training and I can tell it has helped my flexibility 
Doc is also so helpful with nutrition advice and has helped me drop 6 pounds since I have been following his advice.  Since joining I have lost weight and gained strength.      I feel like I have a team helping me.   I can also run 2 miles nonstop.    
Thanks EOS Greenfield.  You truely are the best",0,0,1
0,"I have been going to this salon for several years and will never go anywhere else! Great atmosphere and the best stylists! Kelly Becker does an amazing shop on my cut and color and Caity Molnar gives the best pedicures bar none! The owner, Mary Siskovic, is such a great person and stylist. Love this place!!",0,0,1
0,"Great spot outside the strip. Huge selection of pizza (among other things, but come here for the pizza!) options. I was lucky to come here with a large group so we ordered a wide array of pizzas for everyone to share. Every single one of them was reeeeally really good. I'm not sure if mouth watering is a way to describe pizza, but it works for me here. 

I recommend the margarita, Romana I & II, and most importantly the Frank Nitti. Pieces are split small and perfect for sharing and trying a few.

yum!!",0,0,1
0,"We love this hotel. The rooms are clean and modern. The bathrooms could use some work, but for the price it's seriously not a big deal. Absolutely love the location of the hotel as well. You can get a quiet room without the noise of Fremont usually for only $35. Fremont is so nice to walk down during the summer. The overhang provides shade that cannot be found on the strip. Every casino door is wide open so as you walk by you get a blast of A/C as well making it significantly more pleasant to walk down during the hot summers. Casino is a bit small perhaps, but there's much to see and do on Fremont we've never been disappointed. Also love the bingo room! If you're looking for a great spot downtown, you won't be disappointed with this hotel.",0,0,1
0,"The BEST Tint Job I have ever gotten!  

I am a huge tint buff and have gotten my car tinted at several chain-businesses and private shops in Orlando, Houston and Charlotte; this is by far the Best and Highest quality Tint job I have ever received.  

Brett, the Manager, is a stand-up guy and also a huge Pink Floyd fan :)  His staff is super polite and accommodating!!! They will hook-you-up...

Highly Recommend for quality, expertise and professionalism!",0,0,1
1,Super fast service. It is a little hard to find since the actual Starbucks is hidden by other stores. Friendly customer service and the whole place was clean and not messy at all which is a plus.,0,0,1
0,"I took my daughters (8 and 11 yrs old) to Blume as a reward for great grades. I chose Blume to give my girls a special experience, and Blume didn't disappoint.  The salon is clean and had an upscale feel. We were walk-ins on a Friday at 5pm and had  a short wait.  The nail technicians were both friendly and gentle with both of my girls, and did a great job giving them what they asked for. Although nail salon visits are a rare occasion for us, we'll be returning.",0,0,1
1,"Bottomless mimosas... Our glasses were never empty, never. We had two men at the bar (Daniel and Noel)... incredible guys! Both bald, both awesome... Daniel had us try a sample of the spicy Bloody Mary and it was DELICIOUS!! Great customer service from Mr. Daniel!! Noel, although the more serious type, always made sure our glasses were full. We weren't able to count the number of mimosas we had because of his promptness in filling them!",0,2,1
0,Best Salmon EVER!!!!! All Chef Ramsay restaurants are amazing. Service is fantastic!  Will definitely go back and try something new.,0,0,1
0,"One of the best Korean BBQ places I have ever been. The meat is delightfully delicious and chewy. When I entered the restaurant, the smell of BBQ was amazing. Side dishes are really well and tastefully prepared and staffs are very kind. I highly recommend this place if you are visiting Las Vegas. I also strongly recommend to go for Kangnam set menu - delicious dinner at affordable price!",0,1,1
2,If your looking for a great meal come here but if your in a rush don't waste your time . Yellow chicken curry & cucumber salad was amazing I'm very happy. All the food tasted fresh I will come back. However they should look into hiring quicker servers,1,1,1
0,"This place is absolutely amazing and perfect for anyone who is obsessed with candles, essentials oils, organic lotion, homemade soaps, and so much more. Every time I walk in I want to buy everything, all the different smells captivate me. The body butter and goat milk lotion are my absolute favorites, as well as the tea tree mint soap bars. Any chance I get when I have money I'll definitely always take a stop in and walk out with something. You can't get enough of this stuff!",0,0,1
0,The staff was very nice! And the food was delicious! Yum! I ordered the jade red chicken and a chicken quesadilla with chicken fried rice and it was definitely the best quesadilla in town!,0,0,1
0,Dim Sum. Amazing selection and variety. Super friendly staff. Extremely affordable.,0,0,1
0,"Great service! Many wine options to choose from. If you are looking for something light, and delicious this is the place to go! Great ambiance.",0,0,1
0,"Always a good meal, have never been dissatisfied! First time I went was on a road trip alone to Tucson after that I was sold. Took my husband maybe a year later and Cracker Barrel had been a favorite ever since!",0,0,1
0,"Even though it's kinda off(the usual) beaten path and in the pulse of the 'Slope- this place is really cool! We saw a free comedy show on a Sunday night, and had an amazing time. The beers are definitely cheaper than any other venue we've seen comedy at- and the ambience is top notch. Definitely recommend!!",0,0,1
1,"Four Peaks! The 4 stars is for their amazing food. Great burgers, the best fish and chips and great beer. If you haven't been here, parking isn't the best situation- this is due to the location, but it doesn't make it a bad experience; they are usually a packed house and you have to find street parking or park in the back alley. 
The customer service is always good, in my opinion I like sitting outside when the weather is great, but if you there to have some drinks and watch the game you need to sit inside. 
Great atmosphere to meet friends for fun.",0,0,1
1,Excellent breakfast!! Large portions. We sat at the counter to avoid the wait (it would of been 10 min but we're impatient people). The pancakes have a sweet flavor and the bacon was a nice chewy texture. It was all good,1,0,1
1,"This is my other go-to karaoke bar! The food, service, and song selections are great. It doesn't smell funky like Zizzy does, which is a big plus. 

For an interesting surprise, go to the bathroom and check out the wall decor lol",2,0,1
0,"Food was good. Service was fast. Price is a little high but not too much, it isn't fast food so that was expected.",0,0,1
0,"Awesome food - they must have a REAL chef working in this place. The turkey tacos are absolutely amazing!

The staff was really knowledgeable and pushed us to expand our beer horizons.",0,0,1
2,"I cannot believe the whiny reviews. The menu is to0 thin? Really? It takes 10 minutes to get through it all. It's too pricey for what you get? You get enough food to make a whole second meal in leftovers!
If you give one star because you had to wait, then go across the street to Denny's where you'll be happier and probably better suited for you anyways.
All the food is really good. The prices are more than reasonable for the quantity and quality, and the cheesecake is awesome. Just a fun place.
Obviously they are working with a new staff. The wait is long because people are going there! Whiners, go someplace that is empty and enjoy that food that nobody is standing in line for. Arghhhh!",4,3,1
0,I like going to the spaghetti factory when I want some comfort food. The service is usually fast and friendly. And Thr spaghetti meals are consistently good. I liked the Decour of the old spaghetti factory better but you don't eat the Decour.,1,0,1
0,Bridgette did such a great job on my lash lift!  Her studio is clean and beautiful with a calming feel. She has organic products for skin care!  I can't wait to try all of her services. Definitely best lash lift in Phoenix!,0,0,1
0,"New location by my apartment. Delicious food, but a little pricey.  (I think even pricier than their downtown location). Will go back again though.",0,0,1
0,I was staying at Hotel Zero 1 in downtown Montreal and was a bit hungry and felt like a drink so I came down to the lobby to check out the tapas bar and wow it was great the food was Awsome as the drinks and service was pleasant I'd love to come back and definitely will !,0,0,1
4,"We came here for Sunday brunch before heading back to LA. The wait was about 45-50 minutes but it seemed to go fast. 

We were started with some bread, plus butter and blueberry jelly. I really liked the blueberry jelly. Perfect sweetness of the natural blueberry flavor. It was delicious with the bread.

I ordered the corn beef hash with over easy eggs and was able to try the croque madame. The corn beef hash was excellent! I didn't expect the corn beef to be thick diced chunks because I'm so use to the canned corn beef. It was a nice surprise. Cutting up my leaky eggs were a perfect combination with the potatoes making it just soft enough. Not soggy. Great flavors of pepper and a hint of salt. Corn beef had a good coriander taste but not overbearing. Excellent pieces of meat. 

The croque madame was yummy. It was quite filling from one bit. Very generous with the ham. The cheesy sauce drizzled on top put the whole sandwich together. I liked it very much. Bonus, the dish comes with fries. 

Great service.

-Give it a try!

p.s. Bouchon restaurant is located on the floors of the Venetian suites. If you can't find it ask so you don't waste your time looking around for it.",4,4,1
2,"What an amazing place! From the moment you pull up, the vibe at JoBot is unlike any other coffee shop I've been to in Phoenix (or ever, for that matter!). Located in the heart of Roosevelt Row, this lovely place fits right in to the culture and ambience of its surroundings.

With a huge outdoor front patio, JoBot is a perfect place to hang with friends, get work done, or just enjoy their great coffee on the front porch. Averaged priced, you'll get more value from one cup of coffee here than your Starbucks. Plus, you'll be supporting local businesses!

Get to JoBot at least once while you're in Phoenix.",1,1,1
0,"We love this restaurant and eat there at least twice a week. They have many things that bring us back. The staff are very warm and friendly,always greeted with a smile and want you to have a enjoyable dining experience. There is a good variety of food from smoothies,salads,sandwiches and pasta all delicious and healthy. On occasion they have made something that was not on the menu or modify what is.They are very accommodating. I appreciate they exhibit local artists work and give to local charities.They cater. It's is an all around great place to dine.",0,0,1
2,"My wife researched this place for my birthday and did a great job. Their selection of beers was excellent, and the first thing they do when you sit at the bar is furnish a menu of beers with all the prices, sorted by style. They have a ""local 30,"" which changes frequently, but a lot more than 30 local brews -- and even some from true micros like Hop Haus is Verona. Their menus are so up to date they print them twice a week and put stamps on them during each day when the upcoming list fills out or they run out (with a cute ""No beer for you"" stamp).
The bar is very social -- it's long and wraps around tge taps ( but is not blocked by them), so you can see pretty much everyone there. The bartenders were very social, too, especially Jesi, who took care of us like she was hosting us at a party. She would walk by, scanning the area like a lifeguard and then stop and chat whenever we wanted, answering every question thoughtfully, whether it was about the beer, the yummy ""crack fries"" (which she recommended we not have plain), the Packers or her day job. They always had plenty to do but had enough people not to be over busy. 
Wonderful experience overall. Was there good food? Probably. But we didn't care. There were a ton of tables and there's a wait on weekend nights, so I'm sure it was good. But that's not what we came for, nor should it have been.",0,0,1
0,"Best place to brunch! Delicious food, great service. Danny was an amazing waiter yesterday morning. He was funny, friendly, and great at his job. 

Prepare to be uncomfortably full and wear loose fitting clothing because the food just keeps coming.",0,0,1
0,Fabulous.  One of the best meals I have ever had.  This will be our go to spot when in Cleveland.  Everyone was friendly and the owner came over to chat and check on us.,0,0,1
0,"Great atmosphere, food, service. Live music was appropriate to the mood. Can't say enough good things.",0,0,1
2,"Griselle  was on top of her game! We love eating great food but we also love great service. You usually end up with bad service or just slow service in general at vegan restaurants or not so corporate locations but this was a great experience. The food is phenomenal, in particular the pizzas were exceptional. Very satisfying, not overwhelming and not over priced. Great for parties and also reservations are accepted. Highly recommended",0,1,1
0,"Now that I've tried it, I realize that it's dangerous to be living within walking distance of Bread and Salt. This place has delicious bread. We came home with half a loaf of the Locale which made for a tasty accompaniment to cheese and charcuterie. We also tried two of the pizzas, which we took home and heated up in a cast iron skillet.  They were both delicious (especially the one that had pecorino and soppressata) but I really wish they had an awning or some umbrellas over the tables outside the bakery so we could have eaten there.",0,0,1
1,"Wow, best red coconut curry ever!  This place is great, totally not what I expected.  I went there for the first time with my friend for lunch.  We were sat right away and food came out about 20 minutes later. The service was just okay, we had to ask for our drinks twice and for a box, but they were busy, so I'll give her a pass. They attract a large lunch crowd and I was impressed how well they managed.   The salad bar was good too; it was small but had nice fresh veggies and a yummy peanut dressing!  My friend had the pad Thai with tofu, I thought it was okay, but the compared to the rocking flavor of the curry it really didn't stand a chance.  I will say, when I said I wanted it medium she highly recommended I go with mild spice and they could add more if needed... definitely didn't need it!  Yum, yum... go get some!",1,1,1
6,"Groupon got us again with a great deal! Went here for an event : Paint and Kimvas.
What's not fun about painting and drinking?.. Oh and eating! Lol

Sandra R. and I arrived early and seated ourselves at the bar. Bartender approached us right away and we ordered Moscatos, our favorite wine!

I was also a little hungry and decided to order the appetizer chili nachos! We should've been warned that it was mountain high and definitely a must share item! 

Our friend finally came, so we went right to the canvases set up (oddly) in the middle of restaurant, where all eyes were on us!
We ordered our first, my last, round of cocktails - two Tokyo Teas and a Mai Tai! 
My first Tokyo Tea and it's similar to a Midori Sour, I do like my sour drinks and this had that punch without it tasting like alcohol! 

Cheap drinks and food at Village Pub, something for the locals to check out!
Definitely impressed with my visit and the fun event hosted by Kim! Check out both things!",3,7,1
0,"Transformation is defined as...

""a thorough or dramatic change in form or appearance""  [Oxford]


As a Master Barber, Hair Stylist, and proprietor, PHIL TEDEROUS delivers a transformational experience every time I visit SUMMERLIN BARBER SHOP; or the all new XYmale Barbershop.  Phil's application of technical skills, his friendly personal rapport, and pure artistry will do the same for you.   A stylist will give you a cut. An artist will affect an uplifting change from within. 


 ""Book your visit, and be transformed""",0,0,1
2,"I realize that the Flamingo is an older hotel but that's part of what I love about it... that and the actual flamingos.  

The check-in line tends to be a little long here, but staff is always very friendly.  Unfortunately we had a very difficult time with the elevators on our recent trip, it sounds like there may be ongoing construction on these so if you mind ten minute waits for the elevators, you may want to call ahead.  

The pool for families is small, really until it started raining it was over full and people could barely swim at all.  Wish more of the ""21 and over pool"" would open up to the rest of the hotel.

Parking is currently still free here, but it's packed and a little confusing to navigate.  The monorail is right out the back door which is just perfect for us.  It is in a great location, right in the middle of the Strip action.

We will be back. :)",0,0,1
0,"Saw an Instagram post this morning offering free pass to check out OrangeTheory Gilbert for free so I submitted information and saw prompt to call in to schedule class.  Called at 9:20 am and was able to get into 10am class.  Arrived 10 mins before filled out paperwork and got a heart rate monitor.  I met the instructor Kenpo and he explained basics and provided tour. 

I'm very active and came to check out class as supplement to current workouts.  I started on row machine for warm, some people chose treadmill.  Afterward it was divided into two groups cardio and strength training.  I prefer strength first so I started there.  Class was motivating and kept you busy, competition aspect kept me motivated.  

Then we switched to Cardio.  It was treadmill (base, push and very fast) I am comfortable with running so my base was 4, push 6 and hitt 9.  At some point one of the other students was actually encouraging me to pace myself because there would be more challenges with incline coming up and (20) mins duration.  Pushed through it, because if you aren't a little uncomfortable you are not gaining anything new!

Purchased a 10 pack and looking forward to adding it to my fitness routine.  Christine the studio manager was very helpful on getting credit card charge and scheduling issue resolved promptly.  Looking forward to my next session.",0,0,1
1,"Came here on a recommendation today as I wanted something cheap and fast. Little did I know I was grabbing a wrap the size of my arm. Chicken shawarma was my choice, and the veggies were plentiful. Bread was super fresh as I can see they make it on sight. Only slight disappointment came when there wasn't much meat in the first few bites, but it became apparently when it was all towards the end. So many options downtown and this is definitely a good one if you're starving for a massive meal and in a hurry.",0,0,1
0,"Great but I thought the Kobe was too expensive compared to the ribeye.  Dinner for one with Kobe, was enough to not warrant the drive again from North Las Vegas, there is a closer, cheaper venue for shabu shabu.  The food was great, and the atmosphere a little too upscale.  I felt a little underdressed.  Great place if you want to take a date and make them feel like they are living the high on the hog.",0,0,1
1,"I really like this place!!! I love the fresh baked goods and the deli meat selection. The dairy/fresh food section is great too.  While it can run pricy as other reviewers have stated their selection is better than many other similar markets I have been in without driving to the other side of town and everyone there is kind and friendly.  It is worth it.  Did I mention the baked goods such as  meat and cheese pirozhki?  Delicious, and very well priced!!!  They also carry fresh quince when in season, which is so difficult to find!  Highly recommend!",0,1,1
0,"Had a nice evening here last night with my wife. Nice atmosphere, clean and good service. Neither of us are Korean food experts but enjoyed our meals. The Dolsot Bibimbap was a very good dish, served with a raw yolk that cooked instantly when mixed.  We also had Bulgogi which was not bad but was overpriced for the quality of the dish which was just ok. The meat had too much fat in it. Overall good experience with a nice dining area.",0,0,1
0,"I was brought here by a friend. I was absolutely impressed by the food, a little less impressed by the customer service. I ordered a salad and it took a little wait before I had got it, they forgot to bring forks with our meals. 

The food definitely made up for this! I ordered a berry salad with balsamic dressing and my friend ordered the veggie burger. We were both thoroughly impressed with the quality of the ingredients and the flavors! I will be back",0,0,1
