useful,reviewText,funny,cool,label
2,Took my Honda Accord for a check engine light and intermittent engine shut off problem. They charged me around $50 to diagnose the problem and said you need a tune up.. And your fuel pump and filter has to be changed. Cost $400 plus. I walked out of there took it to different mechanic. He said all I need is a new fuel filter. Total cost $20 pep boys...no more issues with my car.,0,0,-1
0,"I'm sad to write a horrible review for Su vino as they used to be a great winery. Since they moved to their new location service is horrible. My friend and I have tried 3 times with the same results. 

We visited on February 3rd with no reservation and treated like dirt to be honest. Told we could sit at the bar, which is great, that's actually what we prefer. We were celebrating a special occasion, had a Groupon for 2 tastings and an app. We both traded our tastings in for glasses. 

When we came to Su vino we both planned on having 2 glasses...possibly more..and I was planning on purchasing bottles......we were celebrating after all..there were a total of 4 people working...2 of them consisted of the owner and the winemaker. Besides taking our order and bringing it, we were ignored. My glass sat empty for 15 minutes. Staff sat in pairs and chatted with each other. There were only two other groups of customers there.

We weren't checked on until my friend left to go to the bathroom..then it was to bring me the check, which included a mandatory staff and gratuity charge. 

I even emailed to inform them how disappointed I was with no response. This is an establishment I frequented on a weekly basis for 2 years. Sad to say I love their wine, but this is the 3rd time I've had this kind of experience at the new location. I won't be back. Oh yeah, and I've never posted on yelp...that's how truly bad it was.",0,0,-1
2,"This was a rough experience. We have dined at other First Watch locations in Phoenix, but this time was bad. My wife's order came out as the wrong dish twice and my omelet was cold and bland. Coffee was pretty good and as a carafe was left at our table which was the only nice thing about this experience. We will not be returning to this location.",1,1,-1
2,"We ate here twice in the past week while we were in Phoenix (same location).  The wings are great (get the crispy version (bone-in) with whatever flavor.  Pizza and salads are also very good.

Enough about the food.  The first night we met some friends and were about a half hour late so they had already ordered so we dismissed the poor service.  We didn't have silverware and when my wife asked, the waiter asked if a plastic fork was ok.  She had a salad and wings.  I looked up and asked U Wot M8?  ""Are you serious?""  He just stared at me and said he would go get one but they were dirty.  I said we don't want a dirty fork and he just left. He came back with not one, but three sets of perfectly good silverware wrapped in napkins and they were clean. Needless to say, the waiter was dreadful and I had a hard time tipping him anything but I mustered a small one.

The second night we came back and the place was dead, maybe at 20% capacity but the lounge seemed busy (on the other side).  We even prefaced our meal and told our waitress about the horrible service the night before thinking she would get the hint.  She didn't.  Our food took forever, even if the bar was crowded.  She was not attentive to our drinks and, again, I had a hard time justifying a tip.

Bottom-line:  Go for the food because it IS good but don't expect anything beyond that.  They must train the staff to give horrible service on purpose.  I don't know how else to justify what we experience on two different nights with a small crowd.",0,0,-1
0,"The provider did not address all my concerns and issues, was walking out the door before I even finished asking questions, and was told to buy something over the counter. Obviously I came to Urgent care because I have already tried over the counter medicines and home remedies and they did not help. I was in excruciating pain and was not provided anything for it. Do not come here unless you want to be rushed out the door as an inconvenience.",0,0,-1
0,"So I went for the first time and the service was great, the sandwich was nothing special but take a look at these tomatoes, 4 ends and some nasty looking ends of tomato. I'm wondering if they keep those and put them all on one, pretty bad for a company that has not even proven themselves in Arizona.",1,0,-1
1,"We have given BT 2 chances and both times they have failed to deliver on the food.  Staff gets points for being curteous and attentive.  !st vist - pear salad recommended  by server was lacking everything; salmon was dry and overcooked (asked for medium, and salmon is pretty forgiving).  Last nite's ceasar salad was the worst we have had in a long time, heavy on tangy garlic otherwise no flavor, could not finish appetizer size - it was that bad.  Fish and chips special, a little greasy, fish was nice portion and fresh.  Hazelnut cheescake (recommended by server) tasted stale and old, we should have sent it back, shared betwen 6 and left about 1/2 of it.

Music on the upstairs patio was excellent. Doubt we will ever go back.",0,0,-1
2,The service is poor. The waitress took away my wine glass while I was looking at the wine list.  You have to ask to get you water refilled. The food quality is disappointing. The lamb chop was so tough I have carpal tunnel syndrome and jaw pain after I finished the meal. The quality does not match up with the price.  The other restaurants in Bellagio offer much better service and food.,0,0,-1
0,"Worst service experienced in an Indian restaurant at    City of Toronto. One server was taking  an orders for 5-6 tables at a time and he was not able to move the order in to the kitchen. Food is okay, didn't met the expected taste and quality.
Never revisit and I don't recommend to my friends.",0,0,-1
0,Very underwhelming carrot cake.  Should have checked reviews.  It looked very nice from the outside... carrot cake is a go to... thought it would be fine but was wronggggg so sad.  12 dollars.,0,0,-1
0,"Beware, you could get your phone stolen here and the management is aware. Someone took mine and when I asked the bartender about it, she was oddly defensive and said ""i was just in the kitchen and didn't see it in there""...I never accused anyone in the kitchen so why would she say that? I talked to management and he proceeded to tell me that their camera system was down and that this sort of thing happens often. Another bartender had hers stolen twice. Wouldn't you think to try and resolve this problem or at least warn people? Other than that, the food was decent and the service was good until that unfortunate event. They were also very understaffed so be prepared to wait 20 mins to be served",0,0,-1
0,"Dr. Nazon acted inappropriately with me while he was looking into my mouth- I felt vulnerable + mistreated.  he also filled ""cavities"" without my permission, ""cavities"" that the hygienist believed to not even be there. They charged me for tooth filing and did a horrible job. charged me for my visit even though my insurance paid in full- I had to wait months to get reimbursed with a mailed cheque though i live next door to the office. they also call me one a week sometimes twice a week to remind me to come back in, though its been over a year!",0,0,-1
0,We were craving for Thai Food and chose this place cause they had 4.5 stars we were very disappointed I drove 4 miles the one across the street from us is better and they have 3 stars I gave the 2 stars cause thy gave us 2 free Thai iced teas and they were very nice people.,1,0,-1
0,OMG!  Awful customer service!!  Negative stars. Wasn't convenient at all. As the saying goes...you get what you pay for,0,0,-1
0,"This place is an absolute joke. Placed order for Valentine's Day delivery and the flowers were never delivered and there was ZERO correspondence of an issue. 

- No people to help with customer service. 
- Customer service email systems doesn't work and will not allow you to submit your request
- Received the confirmation and nothing else 

Awaiting to see if my credit card charge goes through. Either way I will let AMEX know that it is a scam. 

I am sure they end up with a number of people who never receive orders and they keep their money. 

DO NOT USE.",1,0,-1
0,"2.4 Stars. I love Afghan Food and was really looking forward to eating here. Maybe I got the wrong thing. Got the lamb kabab with rice and salad. Really disappointed in the lack of flavor. The portion was large enough but ended up being 6 pieces of meat and about 2 lbs of rice. I'll give it another chance at some point, hard to find Afghan food in AZ.",0,0,-1
1,Drive thru was horrible! They didn't give us straw for drinks and no ketchup for fries and happy meals didn't have yogurt!!! Will avoid this location next time. Recommend checking ur order being driving off like us!,0,0,-1
0,The worst place to work and the insurance verification department talk to the patients so disrespectful and don't try to help the patients. And when off the phone that talk to one another about the patients. I use to work in schedule.,0,0,-1
2,"Very unprofessional!! We had a event at Neche and when we arrived the tables and chairs were oddly arranged. We realized it was because they were trying to cover up damages on the floor. The wood on the floors were coming out. It was very unsafe and it was not disclosed to us. It was too late for us to cancel our event because people were already arriving. After the event, we realized we over paid and contact Herb about our refund. We went back and forth for weeks and up to this date, they still haven't responded back to text, phone calls or email or gave our refund back.",0,0,-1
4,"BEWARE! BEWARE! BEWARE: if only I can put a negative star :(
1. MAKE SURE TO DOUBLE EVEN TRIPLE CHECK YOUR CONTRACT before signing. They charged me $75 for liability insurance that they never even discussed with me. Rental agent told me they charge $2.55/gal for gas better than $2.75/gal at the pump but instead they charged me $9/gal. Pretty sneaky to be throwing unnecessary fees and charges just to make a buck off of your customers.
2. MOST HORRIBLE CUSTOMER SERVICE especially their supervisor on duty ""JEANELLE"", no remorse, no empathy and no resolution...JUST FYI you are in the HOSPITALITY BUSINESS!!! be a little friendlier wont hurt. Also don't bother calling their business phone they never answer!!! Theyre hoping you just go away if they don't pick up the phone.
3. RENTAL CARS ARE LEMON tail light was broken, good thing I didn't get pulled over, full of scratches and dents, breaks were a mess.
4.CAR LOT WAS OFF THE AIRPORT..OFF THE AIRPORT CAR RENTAL LOT..JUST OFF OFF OFF OFFOFF...it would've been ok to be shuttled from airport to car rental lot but to wait another 30 minutes for ACE shuttle to get to their lot was RIDIC!!!
5. THIS PLACE SHOULD NOT BE RUNNING A BUSINESS!!!

*** I called priceline where I made my reservations and advised them they shouldn't be doing business with this place because theyre fraud.. they deceived and enticed you with a cheap daily rate and turn around and charge you double even triple of what you are suppose to pay..priceline quoted me 123.87 and ACE charge my card $293.97 WTF",0,0,-1
0,As with all area bojangles the people that work there talk to each other so much you can't hear to order at the drive thru.But food is good and fairly fast the place is clean it's a newer one still not as good as the Huntersville one.Who is the district Mgr. The people in the kitchen need to keep it down lack of discipline at all bojangles they could learn from Huntersville,0,0,-1
1,"HORRIBLE SERVICE! To the bald waiter who seems to ignore Hispanic families this review is for you! Your service is trash, my wife and I recently visited and got two burritos one red chili and one green. Not only did you not bring us chips you didn't take the time to check in on us or even serve our table. You seemed too busy with the other people and didn't bother to pay attention. You were rude from the beginning and it was nice to see that you took our money and gave us change out of your own pocket rather than the cash register. DO NOT VISIT THIS LOCATION, this is the reason this chain is dying is because of horrible service and ignorant employees. If I could give you no stars I would since your service doesn't even deserve one! TO MANAGEMENT, if you keep this trash employee be prepared for more bad reviews from other people who agree!",0,0,-1
1,Do not ask for Ana. This was the worst massage I have had in 35 years of getting deep tissue massages. She stuck her elbow my back for 50 minutes. Repeatedly I told her that she was hurting me. She said the pain will go away. I felt like crying. When she was done I felt that I had been abused. To pay to have someone hurt you is unbelievable!! What an abuse.,0,0,-1
3,"Roxbury Tavern was a true one-of-a-kind for close to 30 years. I'll miss my annual trips there since it closed in August 2018. Thanks to Tom Gresser and crew for all the good times, your place is sorely missed. 

The reviews you see after August 2018 are for an entirely different business. Sadly, someone can't figure out how to create separate business listings. The new place has nothing to do with the old one, and I doubt the owners even set foot in the Roxbury Tavern before they bought it. Congrats on opening a bar just like every other one.",1,0,-1
0,"Wait wasn't as long as they said which was a plus. Service was ok. They messed the order up which made food take longer.  Ordered burger medium came out well done, and average at best.",0,0,-1
0,"On the map, the location was nice, right across from Cesar.  I was also lured by the advertisement  ""No Resort Fee"".  Boy !  Was it a mistake to stay there.  Besides all of the constructions around the place, with the sound of sledge hammer banging as early as 6 AM,  the hotel was so old and shabby.  The room was baren.  The mattresses were  lumpy.  The sliding door to the balcony was stuck and the air-conditioning unit was awefully loud. The ice machine on our floor was not working when we arrived and still not fixed when we left 5 days later.  But the worst was housekeeping service. The first day, the room was not made when we retured from the pool at 3 PM.  As soon as we lied down to get some rest, the maid knocked on the door to come in and we had to leave the room.  The next day she did not come at all.  We called Housekeeping at 4:00 and they sent someone at 4:30.  The third day no one came.  We had to call Housekeeping again at 4:30.  They promised to send someone ""rightaway "".  We left for dinner and the show.  When we returned at 9:30, guess what ? The room still had not made.  We called Housekeeping and was told that the day shift crew had left and the evening crew is at lunch break.  They promised to send someone in 15 minutes.  After almost 1 hour, we had to call again.  We finally got the room cleaned and the beds made at 11:00 PM.

We tried to leave a comment tothe hotel management but there was no Comment card around.  The TV menu has a ""comment"" section but when we selected it, the screen said ""Service is not available"".  What's a farce !

Don't stay there folks. It's not worth the money you save with the ""No Resort Fee""",0,0,-1
1,"It's overrated and expensive.  The pork belly does indeed melt in your mouth and very yummy but not at this price.  I've had better ramen elsewhere.  The rice cakes were tasty - crispy on the outside and chewy on the inside.  For the price I paid, I could eat similar food items elsewhere.  At least it was an experience.",0,0,-1
4,"Happy Hour Review.

We stopped by to try the much ballyhooed Happy Hour and were were pretty damn underwhelmed.    First of all, I guess I'm failing to see what's so happy about a $6.00 spicy tuna roll and $8.00 drink.  Secondly, like other non-japanese sushi joints in this town (cough, cough Ra Sushi), this is sushi for people who don't really like sushi.  Thirdly, seriously attitudinous staff, but one look at the uber-douchy clientele explains that.  Pass.",3,1,-1
0,Had high expectations for this place and was pretty disappointed.  We came in for lunch and each ordered the shrimp po' boy.  We were definitely underwhelmed.  It was nothing compared to the shrimp po' boy from Brenda's French Soul Food in San Francisco.  Totally flavorless and I had to force myself to finish it.  Had the white chocolate malasadas and was expecting to be blown away but they were just ok.  The good thing was that the wait staff helping us were very helpful and on top of it with everything.  Glad to say that I tried it but I have no plans on coming back.,0,1,-1
0,"I came here with my gf for lunch, AYCE. We came here at around three o'clock in the afternoon. And the waitress gave us the dinner price immediately. We then ordered some sushi, about five different kinds of them. As a result they taste all the same, just like sushi rice wrapped with a layer of plastic. The teriyaki tastes a little bit better than their sushi, but it was as plain as it could be. We sat on those sofa place and it was quite dark. The atmosphere was just fine, and the waitresses were not bad. I will give one star for their service. Anyway, we're not coming back again.",0,0,-1
1,"Perhaps I made the mistake of ordering burritos when the drive-through person had said they were known for their tacos. After all, what good is a restaurant named Los Tacos, if you can't master the tacos, right? 

It was one of those days that I wanted a fat burrito. 
Cool thing is they can pan fry your burrito so that it gets crispy. However, the order was a bit more work for drive-through than expected. 

The standard carne asada burrito comes with beans, pico de gallo, and rice. I paid extra to add the triple mixing of sour cream, guacamole, and cheese. 

I'm not used to ordering a burrito that doesn't come with what I would think are the basics. 

Even with the additions, I'd give this burrito 2 stars. Decent, but far from good. 

I'll be back to give the tacos a shot in the future, but maybe not for a while with the choice of plenty other tacos available. 

The convenience of a drive-through is a definite plus. 
My burrito cost about $8.50, and I've had far better paying $5.50-$6.00 at some hole-in-the-wall places in California.",2,1,-1
2,"Ok, I am a wine guy and while I appreciate restaurants attempts to point me to their wine list, attempting to charge $30 corkage fee is outrageous. If you are going to have moxie to ask that kind of money, your wine list better be able to stand up and of course theirs doesn't. For being a high end offering of a larger chain, Chop has got a lot of learning around how to treat customers that are looking for wine related experiences. #1, go out on a limb and put some vintages on your list, #2 - Train your staff to be able to speak to every bottle. #3 - Don't make it prohibitively expensive to bring in your own or just say no we don't offer that service.",2,0,-1
0,"Very disappointed. We had been here once before and had amazing Moussaka. It was beautifully baked with bechamel  on top. Very tasty! Tonight it was like they threw all the ingredients into a pan and mixed it with a stick.  No shape, no form, runny and fatty and greasy without much taste. It looked like someone barfed on a plate. We were disappointed. Maybe they have a new cook? If so, they should be schooled!",0,0,-1
0,"Dr.Heller (jr) was not very helpful, he wanted to perceive steroids without having a diagnosis or being sure about what the issue was. I had to tell him what I thought my problem was through my own research. After several appointments he said he needed to refer me out to another doc this, his office did a horrible job at following up with me, every time I called to follow up no one knew what to do, they acted confused and did not care to call me back to follow up! I recently found another doctor again, through my own research and when I called to make an appointment they said I had a no show, dr heller's office had schedule something for me but NEVER told me about it. Not only is he not knowledgeable , his office personnel is very unprofessional, wait times horrible and now they made me look bad with another doctors office!",0,0,-1
1,"Went here with my boyfriend and best friend for her 20th birthday. First thing that I felt as we walked in, the servers didn't really take us seriously. Most of the patrons there looked a lot older than us(business folks). It took forever for our server to take our orders (even our drink orders) and the restaurant was relatively empty. 

When our food finally came, the portion sizes were on the smaller side. I was really shocked at the size of my boyfriend's steak though. It was minuscule! And to be honest, his plate didn't look good what so ever. Also, my paella was supposed to come with mussels but it came with chicken instead. Our server didn't inform me that they ran out of mussels when I ordered. 

The ambiance is really nice though.",0,0,-1
0,I received my order and everything was great. Except for the hair in my noodles. I tried calling to let them know but no one ever picked up.,0,0,-1
0,"Ok, was on the speaker phone calling around to get prices for shortening pants. Got some for $10-20. Called Guzzos, they are local, and the woman told me $3 a pair. I said, ""what...$3?"" "" Yes,""  she said. My husband heard her also. Speaker phone. So we go over there and do the whole pinning, and marking thing. On the way out, something made me stop and recheck that price. I said ""$3 a pair right?"" she says  ""what are you crazy? that's 1930 prices. $20 a pair."" Said, ""you told me $3."" ""Oh no you crazy."" Very insulting to be lied to and then called crazy. ""So i said, ""give back the pants. forget it."" She was kind of laughing at me, and mr tailor man, took the pants, removed the chalk marks (so i wouldn't be getting anything for free) and gave me back my pants. this mom and pop tailor shop is a mom and pop scam. She's pretty cagey, and he plays it dumb.",0,0,-1
0,"Full disclosure: I understand the nature of Midas warranties and that they need to be honored only at Midas locations. My main point is the lack in basic customer service which I would say is not worth taking your car in. 

Recently at an oil change, Midas caught a leak significant to warrant dropping a lot of money into a repair. The service was fast, and the rep was helpful enough through it all. It was fine. The parts and labor came with a year warranty only at Midas locations. 

Less than three months later, one of the newly put in parts broke or became faulty with no outstanding circumstances to cause it, in turn causing me to need a long tow and more work done (circumstantially is was very stressful). Additionally the situation brought up another issue in my car that also needed to be fixed. I did not take it into Midas because the tow was closer, and because I trust my mechanic more. 

After the second repair, I wanted to let Midas know what happened, thinking they would care. Kind of wondering if they would offer something for the situation, but never really assuming they would honor the warranty given the circumstances. I explained what had happened and what my mechanic had claimed was likely a cheap part (not midas' fault per say, just that it's generally a cheaply made part, but in my mind, why would something 3 months old need repair without something major causing damage..) the rep on the phone, merely eking an apology, had little to say other than my warranty was not covered. No questions about my experience or what may have happened, no empathy or understanding, just mostly silence. Didn't even ask who I was or about the original repair. I was appalled that they had no care about the follow up to work they had done. I got the impression they didn't trust me enough to care if what I was saying was true or investigate at all into the issue, which I would assume would be basic customer service. If that is truly their perspective, bunched up into transactional warranties lacking genuine care for the work they do, I would not get any significant service done there. There are far better (and without a doubt cheaper) places out there who truly care about their work. Don't go to Midas.",0,0,-1
1,"AVOID THIS BUSINESS!!!
Paid $120+ for a full service VIP interior/exterior. Arrived and had planned on paying $50 and of course was up-sold on the ""$99 deal"".. I went inside to pay and it ended up being $120!! The lady at the front counter couldn't even tell me why or what it was specifically that I was paying for. 6 hours later I called to see if my vehicle was done. I was told 30 minutes. I waited 30 then drive over and ended up waiting another good 20-30 minutes. As I walked up to pick my car up from the detailing guys, the area reeked of marijuana smoke. My car looks awful! There's still dog hair on the inside, all 4 rims are dirty, there's still a mess on my front bumper, and my leather is sticky. Cup holders had not been cleaned, they left an empty bottle of carpet cleaner in my car that belonged to them, and they didn't even wax the exterior. Do not take your car here!!! Waste of time and waste of money. I should've gone back to complain, but I doubt it would get me anywhere.",0,0,-1
3,"Hi,

I hope the craziness of the Super Bowl has caused things at McFaddens to die down a little. It was very difficult to talk right after the Super Bowl and I had many issues with the post-game event at your bar.


 We never even were able to get inside McFaddens and you were letting people in and only charging them $20. I think that is extremely unfair especially considering that I payed 10 times that amount. I understand the fire marshall not letting us in immediately, but I don't get why you let a ton of other people in who didn't have tickets. What was the point of the tickets?

Please let me know if there is someone higher up I can talk to as I refuse to be charged for an event that I didn't even attend.

Thank you,

Laura Lee",1,0,-1
0,"Not what I expected and won't go back. 

Went for an adjustment and left with more pain than what I went in with.  Said it would go away and has not after several months.  During the adjustment he snapped my neck so badly that I now have less rotation than before.",0,0,-1
2,"""Due to systems down we cannot take credit cards.  Your options are to pay cash, reschedule your birthday party or call the GM"".  That was what we were greeted with when we arrived at Funtasticks for a 10 year olds birthday party.  Not the best options given, regardless of the situation.  

Everything after that seemed pretty dismal and minimal.  The staff was mostly inattentive, not all, but most.  Everything that went wrong or wasn't good was someone else's fault and no one really seemed to care.

The property looks old and dingy.  The carpets were dirty and they'd only opened an hour prior to our arrival.  I would assume the dirt and trash was left from the previous night.  The miniature gold area looked worn and unmaintained, the bumper boats had definitely seen better days. 

Doubt we will be back.",0,0,-1
0,We ordered a ridiculous amount of food and did not receive rice with our order.  Wow for the money they charge to not include rice!!!!!!  This restaurant just lost a lot of recurring business in Westlake Ohio.,0,0,-1
1,"I will avoid this place at all costs, but sometime it's the only thing open late at night.",1,0,-1
1,The place looks great. The salsas bar is amazing. You have many choices and that's the best thing this place can offer you. I tried the tacos but they has a sweet aftertaste...I really didn't  like the food. It's not either American Mexican or real Mexican food.  The deco And the soda fountain are really cool,1,0,-1
13,I called to find out about a membership and the owner 'mark' was rude and ignorant to me. He made me feel like I was stupid and I asked a couple questions and he straight out told me that he was too busy with other customers to help me.. Every answer he gave me was rude and sarcastic and he just came off as total jerk. I was thinking maybe I was overreacting but then saw all the other reviews and everyone else had the same to say about him! How the heck does this guy run a business? Sure lost mine!,0,0,-1
0,"customer service: 3/5
okay, not rude but a little slow and clearly unenthusiastic about their job

food: 2.5/5
Got a cold pressed green juice that was okay but personally I didn't like the taste.
I also ordered the Superfood soup. I asked about the bases on the menu, kale or quinoa, that you could add for 99 cents. The employee said I had to choose one, I was a bit confused because I thought they were optional but I went with quinoa. I saw the employee fill up a soup container with hot water then add a scoop of tan-colored powder, to make the ""vegetable broth"". Not very fresh, Freshii! Then she added the vegetables and chicken. The vegetables and the chicken were fine but the broth was sketchy, I have no idea what was in it. My dad said the soup smelled bad. The soup was around $12 for a simple ""water, mystery powder, and vegetables"". Canned or microwave soup broth probably tastes the same.

Environment: 2/5
The whole area was a bit messy and disorganized behind and on the counter. Sanitary? Questionable.

Would not recommend. Freshii might be a fast food chain pretending to be ""healthy"" and ""fresh"".",0,0,-1
1,"Service was very good. The building is very nice. 

The filet was cooked properly, but was not the best cut of meat, especially for the price. The part of the steak that was not full of parts I could not chew were ok, but plain ( plain- best word to describe the taste). I'm admittedly a steak snob. I frequent the higher end steak houses from coast to coast and have to say I have eaten at some great places. This food wise on this night was not one of them. The cream spinach was not good. The mashed sweet potatoes was good, as was the salad and dressing. 

Doesn't compare with Ruth's Chris, Sullivan's, Del Monaco's, Morton's and not as good as Longhorn.",0,0,-1
1,"Rooms were average size but were worn out. Bed was terrible and you could feel the springs. Terrible smoke odor in what was supposed to be a non smoking area.  Check in process was very slow, lobby was full and only 4 people checking in guests. Pool was the only bright spot but closes at 6pm. For the price I will never stay here again, poor value.",0,1,-1
14,"I bought a sweater from here and placed it on the counter to check out. The sales girl grabbed it and the sweater snagged on the corner of the counter. She noticed it and began quickly checking the sweater. She said it looked fine and I paid and then left. I got home to try it on and my boyfriend noticed the snag on the back. I took it back within an hour of me paying for it and the same sales girl said she couldn't do a return. All sales are final! 
I even asked can I at least trade it in for something else and she said unfortunately no. 
I feel that something could have been done since she acknowledged that the sweater caught on something and I came back within the hour to bring it to her attention. 
I will never shop there again! I recommend the same for anyone else!",2,0,-1
0,"I was very disappointed in the food quality. Overly cooked meat, soggy fries, dry pasta... However, the staff were very kind.",0,0,-1
2,"This place is ok. I got takeout milk tea yesterday. The price was over $5, which was high since Palgong down the street is just $3. There was also much less tapioca, and it tasted a bit too chewy for my liking. Worst of all, the cups aren't sealed like at other bubble tea places! It's just a dome lid that was placed on top. I like getting bubble tea when I'm on the go because I can usually stuff it in my bag and drink it a bit later since the cup is always sealed. Not here though! I likely won't be coming back here anytime soon.",0,0,-1
0,This is so disappointing. I am 100% a fan I thought of this place. I ordered the Prime Rib it was awful.... Along with a side of mashed potatoes and salad . The potatoes were cold the prime rib was not appetizing at all by appearance or taste!!   It was actually oozing blood ! It had no taste  I could have been eating cardboard ... That said how bad it was! Manager never came near me not once. I called when I left to tell them I was told by Patricia ....Garrett the Proprietor left . I know she was lying because I was sitting outside watching him at the front desk!  He just didn't want to be bothered that couldn't be more obvious . All in all it was a train wreck . I formerly lived in Florida it was totally handled in a far more superior way at the local Outback . They went out of their way  to accommodate you.   The manager ALWAYS stopped at the table to make sure you were happy. I am so disappointed .,0,0,-1
2,"Food was subpar, Denny's quality. Service was dismal as well, server really checked on us. Would not return.",0,0,-1
0,I had eggs Benedict but substituted the ham for tomato. Everything was fresh and delicious. The only issue I had was with the service. The service was slow and not very welcoming. The food made up for the lack of personality that the waitress had.,0,0,0
0,"This is a nice if a bit down at heel pub, very friendly feel and service but a bit grungy. The beer selection could do with a touch up, Stella, Amsterdam Blond, Creemore, and I think Guiness. Patios in front and back.

Perhaps we ordered poorly but the food was very uninspiring, standout was the scotch egg but the accompanying side salad was dressed with something that tasted really wierd, I want to call it vinaigrette but it wasn't, it kind of tasted sweet and oily and a bit fishy. Fried calamari was decent but not as fresh as it should have been. Bagers and mash consisted of meh mashed potatoes, canned beans, and breakfast sausages dressed with sautéed onions (which were basically raw), reminded me of bad English cafe food... We ate all of the above but did we enjoy it? Not really. 

That said it definitely go back for a pint.",0,0,0
0,"This is the airport I always fly out of, as its closest to my home. As far as the amenities and interior goes, this airport has nearly everything you could think of. Designer shops, restaurants, etc. so if you have a lot of time to kill, there will be plenty to do so that you don't get bored. Like every other airport, prices are outrageous. 

The airport is extremely big, much larger than many other international airports I've visited. You need to take a tram to the terminal, which is usually extremely crowded. Security lines are incredibly long. I spent over 45 minutes at the main security line, so yesterday I decided to use the alternate line. Don't do it. There were only 10 or so people ahead of me and the line was still as slow as molasses. 

The bathrooms need serious updates, but the majority of the airport has gone a facelift in recent years. It's always pretty clean, and the staff is friendly. Even TSA is friendly. 

Three stars for the size and amount of people. Very busy.",0,0,0
1,"Purchased $10 meal bigger box deal, chicken tenders were fresh, awesome, and hooked up. However, Mac and cheese was runny, could literally slurp the cheese. Also, mash potatoes were not too great. Biscuits were decent. Ending on a good note, Apple pies were definitely on point.",0,0,0
0,"Went here a couple weeks ago. I was surprice the food was good, amazing naan. Table set up was durty and the cup was durty as if it was not dry. I was kinda throwing off by a comment the one of the guy from there made with the waitress. He kept on talking something about private part and balls? ... as she constantly told him to stop. I can hear them as they where cleaning the table b/w us. He looked like the manager or something, if he was or is the manager I think he should focus more on havibg clean clothes on rather than talking about other stuff... But over all it was good.",0,0,0
0,I personally don't understand the Chatime hype. It's just bubble tea! What I do like about Chatime over all the other bubble tea places is that I get to choose the amount of sugar and ice I want added to my drink.,0,0,0
1,"3.5 stars. Cheap and tasty. I've been here afew times, mainly for their desserts but I really like it here. I had the grass jelly bowl (hot) and taiwanese popcorn chicken. I was disappointed with the chicken since it was barely crunchy! It tasted good but I was looking forward to some crunchy, deep fried goodness. The grass jelly bowl was abit too sweet due to the red bean and taro paste, but it really soothed my throat. I loved the desert and I think it's perfect for the winter! 

The last time I came here I had the mango sago and sadly, it was disappointing. Not enough mango added so it was pretty much coconut soup with mild mango juice. I'm still going to give this place a good review though, I think it deserves afew chances!",0,0,0
1,I have been going with my son to Dr .Teneby since he was born in 2008. So for the last few months Ashley the lady who answers the phone has been nothing but unprofessional short and very rude every time I have spoken to her . It is unacceptable and I will never go back there.,1,0,0
1,"Wasn't so impressed by this spot. The location is conveniently close to the strip, but the sushi wasn't anything great. Given that many of the Vegas sushi spots are AYCE, I expected the non-AYCE sushi restaurants to have higher quality fish. 
They have an extensive menu of Japanese fusion dishes. Seems like the popular thing to get here are their specialty rolls. My rolls were poorly put together, but I was okay with it, given that it was late at night and I was craving sushi.",0,0,0
3,"Good food, affordable prices, nice atmosphere and friendly staff. The reason I give it 3 stars is because it was really uncomfortable due to the temperature; just too hot for Vegas weather. It was close to eating outside.
We asked the staff if they could turn up the A/C, but they replied that their manager wouldn't allow them to. If management was to change that ridiculous policy it would definitely be a great place to go.
Btw, the waitress was kind enough to give us cold  bottled water and discount voucher in a attempt to make us feel comfortable; that alone is 4 star service.",0,0,0
2,"Located in Treasure Island Hotel with large open dining space, mornings and dinners can be rough in terms of waiting in line. Originally I was confused as to their name, do they sell pho or coffee or other items. But come to realize they sell coffee, traditional pho, and an American menu of burgers and breakfast items. Like everything else in Vegas it is overpriced pho. Service was nice but the food took a long time to come out even when they were not busy.",0,0,0
3,"I got the #13 Rocker, the garlic knots and the french onion soup. Even though I ordered the Rocker warm it came out luke warm - I expected hotter - a little too much sauce but the right amount of meat and cheese - overall the #13 was nothing special, but tasty. The garlic knots I could have done without - not what I expected - they were a little raw/doughy. The french onion soup was really good. The inside was very small and the line was very slow compared to the amount of people working at the time - I counted at least 5 people working, but only one taking orders. Because the place is so small, your clothes will smell like the place when you leave - I would like to see better ventilation. 

I agree with the other reviewer - great place to stop in if you are hungry while shopping but don't care for any atmosphere or the other rest. are on a wait. 

I will try it one more time and see if they got any of the kinks out.",0,1,0
0,"Good people watching spot, brought out the appetizer and meal at same time after 40 mins of waiting, couldn't ask what the food ETA was since the waitress told us she would be back to refill our drinks and she was Like a ghost after that statement. A different person brought out our food and she came back to fill the waters after the food came out.",0,0,0
2,"Ah the token party store. Filled with loads and loads of what my family would call TUS = totally useless stuff. But we love it, don't we? 

This is my go-to Party City when I'm in the need of some TUS for an event...and sometimes when I actually need useful things, too. Plastic tablecloths in every color of the rainbow, masks, bulk plasticware, Hawaiian leis, costumes, beachy accessories, holiday accessories, balloons, candy, the list goes on and on. 

The staff here are helpful and pretty nice, so that's a bonus when you're forking out plenty of dough for party schtuff. As John H says, though, just watch your budget...the seemingly cheap accessories really add up when you're buying in bulk!",0,0,0
